Disclaimer
"Usually, it is not a best practice, to ascertain whether or not a file is malicious from a hash value alone. Indeed when Trend Micro analyzes a suspicious file, different factors are being looked at - including the file itself, as well as its behavior."
"Since a file hash is only a fingerprint of sorts to help ascertain the integrity of a particular file, it alone is not enough to ascertain whether or not a file is malicious."
IOCs are mostly to be used to perform sweeping activities targeting devices/network segment that are suspected to be compromised. Those are indeed Indicators of Compromise and not all of those Indicators are malicious. Those might also be used to perform Threat Hunting activities.
"Moreover there exists different hashes that can serve as IOCs and that different from file hashes themselves. Those include imphash, Richhash, Metahash, ... For those ones, it is expected that no assessment can be shared in regards to corresponding file coverage via legacy detection components (pattern files)."
Thank you for your understanding.

[Files]
Original Hash,SHA1,SHA256,MD5,TM Detection (Smart Scan) [ThreatHub] 
07EE16F72B1DD81E7CF79AA1396F44F3ED29D343DD8FA0C6AECF1BB3D36D4E34,,07ee16f72b1dd81e7cf79aa1396f44f3ed29d343dd8fa0c6aecf1bb3d36d4e34,,Need sample for analysis
1177FB1B6B4A6AC1CD75C0F0784BB87A3202C70FE748BF5BC7FD0DD0FD41169B,,1177fb1b6b4a6ac1cd75c0f0784bb87a3202c70fe748bf5bc7fd0dd0fd41169b,,Need sample for analysis
5E40D106977017B1ED235419B1E59FF090E1F43AC57DA1BB5D80D66AE53B1DF8,58b0516d28bd7218b1908fb266b8fe7582e22a5f,5e40d106977017b1ed235419b1e59ff090e1f43ac57da1bb5d80d66ae53b1df8,451c23709ecd5a8461ad060f6346930c,Trojan.MacOS.NUKESPED.YXBB-A
572A124F5665BE68EAA472590F3BA75BF34B0EA2942B5FCBFD3E74654202DD09,decb43141699e43a1d27dc2db063e0020f9f33aa,572a124f5665be68eaa472590f3ba75bf34b0ea2942b5fcbfd3e74654202dd09,149a696472d4a189f5896336ab16cc34,Trojan.Win64.NUKESPED.YEBB-A
527792DFAB79F026EAA6930D2109C93E816ED31826DBA0338A9223DB71ACED18,358f4c8575c82f45340886f282d41ca0560cfa6e,527792dfab79f026eaa6930d2109c93e816ed31826dba0338a9223db71aced18,7a73178c682d1a61b2f1c61ae558b608,Trojan.MacOS.NUKESPED.YEBB-A
3E5442440AEA07229A1BF6CA2FDF78C5E2E5EAAC312A325CCB49D45DA14F97F4,1d1f9f3ee8329c3f3033222a46c7a311f259a359,3e5442440aea07229a1bf6ca2fdf78c5e2e5eaac312a325ccb49d45da14f97f4,88de31ad947927004ab56ab1e855fd64,Trojan.MSIL.NUKESPED.YEBB-A
326D7836D580C08CF4B5E587434F6E5011EBF2284BBF3E7C083A8F41DAC36DDD,80923c208c2c821ed99e1ed8f50bd549598a210c,326d7836d580c08cf4b5e587434f6e5011ebf2284bbf3e7c083a8f41dac36ddd,0d195513534855e613bd7a29243565ab,Backdoor.MacOS.APPLEJEUS.YXBB-A
FC1AAFD2ED190FA523E60C3D22B6F7CA049D97FC41C9A2FE987576D6B5E81D6D,dbddccba18422eea5d7bb1bdfe66ceee90446a45,fc1aafd2ed190fa523e60c3d22b6f7ca049d97fc41c9a2fe987576d6b5e81d6d,60c2efdafbffc5bd6709c8e461f7b77d,Trojan.Win64.NUKESPED.YEBB-A
A0C461C94BA9F1573C7253666D218B3343D24BFA5D8EF270EE9BC74B7856E492,438243575764a5e856951126674f72f20b2a0d6f,a0c461c94ba9f1573c7253666d218b3343d24bfa5d8ef270ee9bc74b7856e492,4a43bafb4af0a038a7f430417bcc1b6e,NO_DETECTION
91EAF215BE336EAE983D069DE16630CC3580E222C427F785E0DA312D0692D0FD,d4b96e9d966b0f1e9ff1ef61a8d09c9020254652,91eaf215be336eae983d069de16630cc3580e222c427f785e0da312d0692d0fd,17ab2927a235a0b98480945285767bcf,NO_DETECTION
0BC7517AA2F0C1820CED399BFD66B993F10AD77E8D72727B0F3DC1CA35CAD7BA,c0670e18e1e3fbde58a25cbb94ba11558c02e7d3,0bc7517aa2f0c1820ced399bfd66b993f10ad77e8d72727b0f3dc1ca35cad7ba,f00bde07d9f8b7af1da425c23cc47e47,Trojan.MacOS.NUKESPED.YEBB-A
E3623C2440B692F6B557A862719DC95F41D2E9AD7B560E837D3B59BFE4B8B774,b040433fb50d679b2e287d7fcc1667a415fb60b0,e3623c2440b692f6b557a862719dc95f41d2e9ad7b560e837d3b59bfe4b8b774,24b3614d5c5e53e40b42b4e057001770,Trojan.Win32.NUKESPED.YXBB-A
AF4144C1F0236E6B59F40D88635EC54C2EF8034F6A96A83F5DBFD6B8EA2C0D49,349fb7c922fba6da4bf5c2a3a9e0735f11068dac,af4144c1f0236e6b59f40d88635ec54c2ef8034f6a96a83f5dbfd6b8ea2c0d49,0f03ec3487578cef2398b5b732631fec,Trojan.Win64.APPLEJEUS.YEBB-A
755BD7A3765EFCEB8183FFADE090EF2637A85C4505F8078DDA116013DD5758F3,6d91ce7b9f38e2316aa9fb50ececc02eadc4cd70,755bd7a3765efceb8183ffade090ef2637a85c4505f8078dda116013dd5758f3,549db64ceaebbbdd9068d761cb5c616c,Trojan.Win64.NUKESPED.YEBB-A
6F45A004AD6BB087F733FEB618E115FE88164F6DB9562CB9B428372C9ADD75F0,bd41cb308913c4964aef47edafd36faa1f673717,6f45a004ad6bb087f733feb618e115fe88164f6db9562cb9b428372c9add75f0,41587b0dd5104a4ee6484ff8cf47fd21,Trojan.MacOS.APPLEJEUS.YEBB-A
631AC269925BB72B5AD8F469062309541E1EDFEC5610A21EECDED75A35E65680,e8f29f1e3f35a4f2c18be424551e280ed66b1dd7,631ac269925bb72b5ad8f469062309541e1edfec5610a21eecded75a35e65680,da17802bc8d3eca26b7752e93f33034b,Trojan.MacOS.NUKESPED.YXBBS
2AB58B7CE583402BF4CBC90BEE643BA5F9503461F91574845264D4F7E3CCB390,06d9f835efd1c05323f6a3abdf66e6be334e47c4,2ab58b7ce583402bf4cbc90bee643ba5f9503461f91574845264d4f7e3ccb390,6588d262529dc372c400bef8478c2eec,Trojan.MacOS.NUKESPED.ZLGL-A
0967D2F122A797661C90BC4FC00D23B4A29F66129611B4AA76F62D8A15854D36,514263acf79aeb49d87192ae08f6c76854cdda12,0967d2f122a797661c90bc4fc00d23b4a29f66129611b4aa76f62d8a15854d36,46b3061fe981d0a5edfd8d55f75adf9f,Trojan.Win64.APPLEJEUS.YEBB-A
01C13F825EC6366AC2B6DD80E5589568FA5C8685CB4D924D1408E3D7C178902F,1ef0e1cabd344726b663cec8d9e68f147259da55,01c13f825ec6366ac2b6dd80e5589568fa5c8685cb4d924d1408e3d7c178902f,629b9de3e4b84b4a0aa605a3e9471b31,Trojan.Win64.NUKESPED.YXBB-A
E352D6EA4DA596ABFDF51F617584611FC9321D5A6D1C22AFF243AECDEF8E7E55,8644da026f9e8873dd8699bd68c77a25001be726,e352d6ea4da596abfdf51f617584611fc9321d5a6d1c22aff243aecdef8e7e55,6058368894f25b7bc8dd53d3a82d9146,Backdoor.MacOS.APPLEJEUS.YXBB-A
9BF8E8AC82B8F7C3707EB12E77F94CD0E06A972658610D136993235CBFA53641,ec8d7264953b5e9e416b7e8483954d9907278f2f,9bf8e8ac82b8f7c3707eb12e77f94cd0e06a972658610d136993235cbfa53641,48971e0e71300c99bb585d328b08bc88,Backdoor.Win32.APPLEJEUS.ZLGJ
7EA6391C11077A0F2633104193EC08617EB6321A32AC30C641F1650C35EED0EA,6d13e85cd812e249ab950ec405e84289de9cfe5e,7ea6391c11077a0f2633104193ec08617eb6321a32ac30c641f1650c35eed0ea,ffc2a7073ba362b295357ac6e782634a,Backdoor.MacOS.APPLEJEUS.YEBBW
4D6078FC1EA6D3CD65C3CEABF65961689C5BC2D81F18C55B859211A60C141806,74390fba9445188f2489959cb289e73c6fbe58e4,4d6078fc1ea6d3cd65c3ceabf65961689c5bc2d81f18c55b859211a60c141806,39cdf04be2ed479e0b4489ff37f95bbe,Backdoor.MacOS.APPLEJEUS.YXBB-A
081D1739422BF050755E6AF269A717681274821CEA8BECB0962D4DB61869C5D6,8ec7f4b39f0843e5eae3b8af01578fd8e4432995,081d1739422bf050755e6af269a717681274821cea8becb0962d4db61869c5d6,70cf78e117359b17f079c128fcead8c8,Trojan.Win32.APPLEJEUS.YEBB-B
07C38CA1E0370421F74C949507FC0D21F4CFCB5866A4F9C0751AEFA0D6E97542,4fcc84583126689d03acf69b9fca5632f7d44752,07c38ca1e0370421f74c949507fc0d21f4cfcb5866a4f9c0751aefa0d6e97542,c4aa6f87124320eadc342d2fe7364896,Backdoor.Win32.APPLEJEUS.ZLGJ
D404C0A634CEF0D32029286FDE8EFCCB6DFE1809066BBEC7AC32D42C5CE3BC04,1e8a2f1f751e5a9931bca5710b4f304798d665dc,d404c0a634cef0d32029286fde8efccb6dfe1809066bbec7ac32d42c5ce3bc04,48ded52752de9f9b73c6bf9ae81cb429,Trojan.MacOS.APPLEJEUS.YXBB-A
C0C2239138B9BC659B5BDDD8F49FA3F3074B65DF8F3A2F639F7C632D2306AF70,a60ece7673fa415abe1fb97ac60e19ee446858b1,c0c2239138b9bc659b5bddd8f49fa3f3074b65df8f3a2f639f7c632d2306af70,4eedb2df53597a15fd48b726d85517f0,Trojan.MacOS.NUKESPED.YXBB-A
BDFF852398F174E9EEF1DB1C2D3FEFDDA25FE0EA90A40A2E06E51B5C0EBD69EB,b4d43cd2d81d17dec523915c0fc61b4b29e62c58,bdff852398f174e9eef1db1c2d3fefdda25fe0ea90a40a2e06e51b5c0ebd69eb,b054a7382adf6b774b15f52d971f3799,Trojan.Win32.APPLEJEUS.YXBB-A
A84ED8CE714DFF76B48B26414DE9F045DE561146D7EAA09019CBFBB2586C9765,d4583cba9034a3068f8106b5013d37d7bdd46f38,a84ed8ce714dff76b48b26414de9f045de561146d7eaa09019cbfbb2586c9765,45eb8f06c5f732e8dde8e9318d8b2392,Trojan.Win32.APPLEJEUS.YEBB-A
6EE19085AD5C17F989616D17EF68041910B3D0CBCF7E08CC7D7C1A1CB09E6B69,0c5e4cec03d2eea2b1dd5356fe05de64a0278cd6,6ee19085ad5c17f989616d17ef68041910b3d0cbcf7e08cc7d7c1a1cb09e6b69,9e740241ca2acdc79f30ad2c3f50990a,NO_DETECTION
5E54BCCBD4D93447E79CDA0558B0B308A186C2BE571C739E5460A3CB6EF665C0,53aa0971eb5d53ed242764ebfc89ad591a5211b2,5e54bccbd4d93447e79cda0558b0b308a186c2be571c739e5460a3cb6ef665c0,aeee54a81032a6321a39566f96c822f5,Backdoor.MacOS.APPLEJEUS.YXBB-A
75DF2DD415AC038152CD59CE29732A3A1522C61FE242A00FF9E62FC501304B03,,75df2dd415ac038152cd59ce29732a3a1522c61fe242a00ff9e62fc501304b03,,Need sample for analysis
9B682CC0FF348ED1B216F341133C149BEC1BFAB33C0731099EB43A43E4EAF86A,,9b682cc0ff348ed1b216f341133c149bec1bfab33c0731099eb43a43e4eaf86a,,Need sample for analysis
4835CCAE0A60D615754C0244311DBC0EC3CC5EF01192BE2A82D7B544C0C44B28,,4835ccae0a60d615754c0244311dbc0ec3cc5ef01192be2a82d7b544c0c44b28,,Need sample for analysis
D2773C00A7A95B2D78807D86F07C2EEA8203537D6D855C538346F2BDA4067103,,d2773c00a7a95b2d78807d86f07c2eea8203537d6d855c538346f2bda4067103,,Need sample for analysis
D4A847FA9C4C7130A852A2E197B205493170A8B44426D9EC481FC4B285A92666,fb4ad5d21f0d8c6755eb4addba0ac288bd2574b6,d4a847fa9c4c7130a852a2e197b205493170a8b44426d9ec481fc4b285a92666,059175be5681a633190cd9631e2975f6,Ransom.Win64.GROUNDE.THGOEBC
CC80C74A3592374341324D607D877DCF564D326A1354F3F2A4AF58030E716813,,cc80c74a3592374341324d607d877dcf564d326a1354f3f2a4af58030e716813,,Need sample for analysis
9D41B2F7C07110FB855C62B5E7E330A597860916599E73DD3505694FD1BBE163,,9d41b2f7c07110fb855c62b5e7e330a597860916599e73dd3505694fd1bbe163,,Need sample for analysis
EB8ED3B94FA978B27A02754D4F41FFC95ED95B9E62AFB492015D0EB25F89956F,,eb8ed3b94fa978b27a02754d4f41ffc95ed95b9e62afb492015d0eb25f89956f,,Need sample for analysis
9F702B94A86558DF87DE316611D9F1BFE99A6D8DA9FA9B3D7BB125A12F9AD11F,,9f702b94a86558df87de316611d9f1bfe99a6d8da9fa9b3d7bb125a12f9ad11f,,Need sample for analysis
9543F71D7C4E394223C9D41CCEF71541E1F1EB0CC76E8FA0F632B8365069AF64,,9543f71d7c4e394223c9d41ccef71541e1f1eb0cc76e8fa0f632b8365069af64,,Need sample for analysis
EA9F0BD64A3EF44FE80CE1A25C387B562A6B87C4D202F24953C3D9204386CF00,,ea9f0bd64a3ef44fe80ce1a25c387b562a6b87c4d202f24953c3d9204386cf00,,Need sample for analysis
8F59B4F0F53031C555EF7B2738D3A94ED73568504E6C07AA1F3FA3F1FD786DE7,,8f59b4f0f53031c555ef7b2738d3a94ed73568504e6c07aa1f3fa3f1fd786de7,,Need sample for analysis
7539BD88D9BB42D280673B573FC0F5783F32DB559C564B95AE33D720D9034F5A,,7539bd88d9bb42d280673b573fc0f5783f32db559c564b95ae33d720d9034f5a,,Need sample for analysis
34E479181419EFD0C00266BEF0210F267BEAA92116E18F33854CA420F65E2087,,34e479181419efd0c00266bef0210f267beaa92116e18f33854ca420f65e2087,,Need sample for analysis
02E9F0FBB7F3ACEA4FCF155DC7813E15C1C8D1C77C3AE31252720A9FA7454292,,02e9f0fbb7f3acea4fcf155dc7813e15c1c8d1c77c3ae31252720a9fa7454292,,Need sample for analysis
A23ADCCE96B743D1ECC5A0410FDB6326AE7FFF2E78917F51CC70497320DBE750,,a23adcce96b743d1ecc5a0410fdb6326ae7fff2e78917f51cc70497320dbe750,,Need sample for analysis
E3880C7DB78E09748FE9CAF02F330B1C61CD3AAAA31FFE93FB5BA1FB1035F761,,e3880c7db78e09748fe9caf02f330b1c61cd3aaaa31ffe93fb5ba1fb1035f761,,Need sample for analysis
FA383EAC2BF9AD3EF889E6118A28AA57A8A8E6B5224ECDF78DCFFC5225EE4E1F,,fa383eac2bf9ad3ef889e6118a28aa57a8a8e6b5224ecdf78dcffc5225ee4e1f,,Need sample for analysis
0B3235DB7E8154DD1B23C3BED96B6126D73D24769AF634825D400D3D4FE8DDB9,,0b3235db7e8154dd1b23c3bed96b6126d73d24769af634825d400d3d4fe8ddb9,,Need sample for analysis
E9DFA336A668C6D33352860D9443062446AF41239EDB0C6A9EC49213A6713534,58475b9a33220109dfc7f4ac44f2907815b5311a,e9dfa336a668c6d33352860d9443062446af41239edb0c6a9ec49213a6713534,2bfa9ead08f1580874346adb788ae064,Backdoor.Linux.MIRAI.USDSEHG21
E7F8389E88E6D336666CA9572829E88FDDCDD2CEB532A305EFFAAFF8514769CD,,e7f8389e88e6d336666ca9572829e88fddcdd2ceb532a305effaaff8514769cd,,Need sample for analysis
E25521B6D5C974A8844D55A7F67B9AD6FC15129A7D6988695C01F25DA06E9308,36d30d9f389e5db6f844099ff0d9236ae6b196d4,e25521b6d5c974a8844d55a7f67b9ad6fc15129a7d6988695c01f25da06e9308,29e4a73c32d1e27125a04d5e316a0f56,Possible_MIRAI.SMLBO20
E226BC964E31FB835EA2AE5FCD697D16A6E693557BF46BDA43D0BF71F151D6C1,46db17a8ce98dbe2272d3141afb17c7629f001d0,e226bc964e31fb835ea2ae5fcd697d16a6e693557bf46bda43d0bf71f151d6c1,b6c6572baaf531db72e2781120f4fef1,Backdoor.Linux.MIRAI.USDSEHG21
DC65A17134774B13B898AF7AF3197FDAB765DE8770D92FDF2967DC9D382B0A08,dcdc9fd5c2546587a64d2988880a07f4a99c4f58,dc65a17134774b13b898af7af3197fdab765de8770d92fdf2967dc9d382b0a08,490ba7a23d76297ee3e8fffa4dcecfba,Possible_MIRAI.SMLBO20
D6CF67DEA7F89D87636F80EBA76D4BFCDD6A5FC6540967C446C33522E95F156E,bcbefb4b2cae7b65e69e45c52b11e8b691c3f1cc,d6cf67dea7f89d87636f80eba76d4bfcdd6a5fc6540967c446c33522e95f156e,907acde0641a5367fcb92a5ae5c6ffc4,Backdoor.Linux.MIRAI.AS
CD2BD1F6387A9C01D58765E40CF69B37D5DAD28E6FA5AF01DDE39A045DD4AF08,98eb2d22e8028f6ba3707074d31a1c82a5db5120,cd2bd1f6387a9c01d58765e40cf69b37d5dad28e6fa5af01dde39a045dd4af08,17d848985700fe8e025cbc1a5de9ad06,Possible_MIRAI.SMLBO13
CA957197780B9E40D550828024377888130735C31815716106B0BE65B80C51F1,fd52c85ab4272af8388c585e95e76936b7104652,ca957197780b9e40d550828024377888130735c31815716106b0be65b80c51f1,2e4c3d119746a968f8b6feb8a890a21c,Possible_MIRAI.SMLBO13
C25795C790A33C06CE48780A271DB87035A4AD3A957766C7667A82758AFECFDE,7767fe196e0b9f4cf8690a31c346a001ff04cdc7,c25795c790a33c06ce48780a271db87035a4ad3a957766c7667a82758afecfde,ffca80a6235094690ad9e3a0f5a3e30e,Possible_MIRAI.SMLBO13
B37D62FB74BF89921DBBDCEA8BB8F5A85BC4B2BBF002146C651921BDBF96E745,0383de6cad4fb0af49f4fabfd4b2e8a03ac4546e,b37d62fb74bf89921dbbdcea8bb8f5a85bc4b2bbf002146c651921bdbf96e745,bdc590ba6300372549e5eae0023d2d00,Possible_MIRAI.SMLBO13
AEDE29B4914344F00998D2E3183D005BEE886A81F0E430536CF0A842ECDDE4BD,9dd9a4f2666155723aadd2a26b6a3f747112e785,aede29b4914344f00998d2e3183d005bee886a81f0e430536cf0a842ecdde4bd,06e21187b587ae85069519c333408e46,Possible_MIRAI.SMLBO14
AA4CAEB4F22998FDB7BB5A77E6CB75F9DDC5F598902C5F4F26842D060AF08A37,9bcc859e5b35e6a7893b8ffcafaf5083b34da934,aa4caeb4f22998fdb7bb5a77e6cb75f9ddc5f598902c5f4f26842d060af08a37,55ce0b6eeec6518d54d21fba785ee01c,Possible_MIRAI.SMLBO13
A07D2C5C94A8048205CD24CFF34195E3EED1534044772386B7B94A9E84F8EA2C,9cec0a08f10f158ce93ac9cf22744aadfda29d12,a07d2c5c94a8048205cd24cff34195e3eed1534044772386b7b94a9e84f8ea2c,4aabf887865933a147262b3b683dd61f,Possible_MIRAI.SMLBO13
9BF2754AFC362510ECE8CFAA6062C70E4AEE001AB2FD011F7A01DC35399DB495,68b48389b06fc2913ee90c7354fbd6bc0782f96f,9bf2754afc362510ece8cfaa6062c70e4aee001ab2fd011f7a01dc35399db495,00941e039833fef344d681d14cf80d74,Possible_MIRAI.SMLBO2
9B45260B5B5157A70DD7D8835B88B503F091F4CA1B64D7518843F41E14F986D7,,9b45260b5b5157a70dd7d8835b88b503f091f4ca1b64d7518843f41e14f986d7,,Need sample for analysis
93B75A6F4D1E6880D1DD08DE14137A1685BE0CF70DAE05B89F74D3C83820A7EF,d33b5ddc56ee2f7801879f58c4272c425b869d4f,93b75a6f4d1e6880d1dd08de14137a1685be0cf70dae05b89f74d3c83820a7ef,2a741a624e5770999e4e749158a8a995,Trojan.Linux.MIRAI.AMR
8CA3F4DD7AD0D01F3CD6A34FA060AF33C3C840CCF6F368F294F0E50F380EC52F,038237cb70c8ff4b3d1f8314d001729e743bca57,8ca3f4dd7ad0d01f3cd6a34fa060af33c3c840ccf6f368f294f0e50f380ec52f,bdb776ce407c009db03e5721bcfcf8a0,Trojan.Linux.MIRAI.SMMR1
8CA2C4C8236F159D55EE2160ED20BC69B51F93990898E6ECFEA506FF3CDECA4A,4b4af041a31557b681a0bd84cb8aa06213d4f490,8ca2c4c8236f159d55ee2160ed20bc69b51f93990898e6ecfea506ff3cdeca4a,b07b434a76a99fc53c1555704461a813,Possible_MIRAI.SMLBO14
8851B330A6BF5D2EFADE40A0262553E2A57BC3D3416F4F29F9F7BD1E5634EDCB,517046e682e18079c8aa9b843e7b894a90d25e4b,8851b330a6bf5d2efade40a0262553e2a57bc3d3416f4f29f9f7bd1e5634edcb,586fbad2d0add6efd5b8e12e4284cb17,Possible_MIRAI.SMLBO14
7854E35610EAD6F1010CCD1858C6B6ECB19C34C149C6326C10E7016202767711,,7854e35610ead6f1010ccd1858c6b6ecb19c34c149c6326c10e7016202767711,,Need sample for analysis
6F8026820C63C92E610DE15E771E8D00826BD5050A3C4B06210E23F6FC68868B,5c9c115e3e56358135930451ff4a1f0495d76144,6f8026820c63c92e610de15e771e8d00826bd5050a3c4b06210e23f6fc68868b,7690a694e59628555ef4412ebca1bb0a,Possible_MIRAI.SMLBO13
6E533D390048E1BB3157C0AA6A429195698515CF2BCD99FB2276D202A2E6C2C4,b712721bed8b0e6b46b988feaec097098be9583f,6e533d390048e1bb3157c0aa6a429195698515cf2bcd99fb2276d202a2e6c2c4,d9114da1bcb8be78ae8aa294ad8c0fb2,Possible_MIRAI.SMLBO14
6A651D67BE24382C9328B6DE7829DC861A6958FF38E4260ABB35E16B8F60666A,4a66cc5f23f1ee1acdf095098ab5c1377717b44e,6a651d67be24382c9328b6de7829dc861a6958ff38e4260abb35e16b8f60666a,d8b380e03ca3fd00f78279b26f6f4b7a,Possible_MIRAI.SMLBO13
575A28CA439411A40D8CF0F381C6F0C1889A8A08627D2135FF28B9DFD8E2DC6C,ccab52bde6ca483048f7a4040a37b2fc3f62b211,575a28ca439411a40d8cf0f381c6f0c1889a8a08627d2135ff28b9dfd8e2dc6c,3830e3ec3583014aad2035d9b7e62b3f,Backdoor.Linux.MIRAI.USELVAJ21
48AABB4AC83CEBE9AEC6AF359A2E10AF0ED112FC3936F8C4149A3838E6DFC426,402de921d8400cb73b011090aaf12086c557e115,48aabb4ac83cebe9aec6af359a2e10af0ed112fc3936f8c4149a3838e6dfc426,12fe27aab2d5b62da25c3737faf9def6,Backdoor.Linux.MIRAI.USDSEGT21
3A49D1FDD9F19B8031A6C07EA8C8FFA92B2563864729A4CC8EC68F5A9F96D999,03984974bbc2071006ea0b1c0beb19454b6aec6f,3a49d1fdd9f19b8031a6c07ea8c8ffa92b2563864729a4cc8ec68f5a9f96d999,b7a6aa2cae779ccf703cd69dc4f6a2b6,Possible_MIRAI.SMLBO20
4717E940F41ED3D377DFB95EC0092400B26D5C8101603C13BCE390A92A7C0D83,9474977f7360797f47f150a6ae1b56b83700841d,4717e940f41ed3d377dfb95ec0092400b26d5c8101603c13bce390a92a7c0d83,8ea62e07a3fbc003a1f15562a4b10c66,Backdoor.Linux.ZYX.USDSEGT21
3FC6D131685D84CDA3791DE96A9B10918B9A310467236B4216AD10F98ABBE3F4,13d06615d9cb2005ef05d953f8c1160f5a8cf3a3,3fc6d131685d84cda3791de96a9b10918b9a310467236b4216ad10f98abbe3f4,572a21120668f3a6360ffcdee15e6d03,Backdoor.Linux.GAFGYT.USDSEGT21
3C41DE8BCF24966F383ECA595617D93C3E112FCB20B37B3C03E0AAA5E24839F6,e0f02afb2f190cb0956687b267f891a029d91c31,3c41de8bcf24966f383eca595617d93c3e112fcb20b37b3c03e0aaa5e24839f6,08ea916f092692233cd15ee743d71e0a,Backdoor.Linux.MIRAI.USDSEGT21
34FE6476BBBD1C357119CC137C42EAED1AD96D72DFB07BE5A252DBAC827D49F0,2fb274e2dc79a2da8d36a2f48f4f81c4bfe02aca,34fe6476bbbd1c357119cc137c42eaed1ad96d72dfb07be5a252dbac827d49f0,f79799a32d8a2ce634477d117079e2e6,Backdoor.Linux.ZYX.USDSEGR21
346100885BFCFBB3F6995150EF21CFD905ADE6485D1DB304462D07810367032E,0986f76fd64a28d1b3e9603fc30af075ae490c3f,346100885bfcfbb3f6995150ef21cfd905ade6485d1db304462d07810367032e,e1fd8f1c213da23c0a7e6c022d2edc51,Backdoor.Linux.MIRAI.USDSEGR21
3308EBCD96BD42E15128FA68DB7BE71004B5F406F214C3D3D6C202883034D252,b450c6e794fa8ef291c8c7ead71b3220db867e5b,3308ebcd96bd42e15128fa68db7be71004b5f406f214c3d3d6c202883034d252,af9e12737413fa93ace746c61a19d700,Backdoor.Linux.MIRAI.USDSEGR21
284E35BCAA498D885F366107025F06EF14B0358621889C73B640EAE031225588,bb40ef319e0d7f892bd7e55ce1e634a306e50d40,284e35bcaa498d885f366107025f06ef14b0358621889c73b640eae031225588,e2877baab1d777ca287b1143d8148c4b,Possible_MIRAI.SMLBAT38
1EA9BB247A4EC60242847F572EF0384C80B014FA972F4FA5CB6373A7AB1B0DE8,b3e8bb8fffaddec8fef71deb0731f86337048d8a,1ea9bb247a4ec60242847f572ef0384c80b014fa972f4fa5cb6373a7ab1b0de8,43152bb3bcc90b6b00dee4dc0ddfaf30,Backdoor.Linux.MIRAI.USDSEGR21
17FC8CAE53461774C2DB746472ADBF66AB4C2CDD41A1FD761052EF9E28FDD8F8,78d74ce459b84b3f0ed194656b2f72b9a0f09112,17fc8cae53461774c2db746472adbf66ab4c2cdd41a1fd761052ef9e28fdd8f8,b4541592c3afad0470495e38bd4d5762,Backdoor.Linux.MIRAI.USDSEGQ21
167C0E763C3F998890A7D16F680283E8800D096E09273E58539236533047D473,e5e8d61f93d369e18946b14e48a7291365dcf41c,167c0e763c3f998890a7d16f680283e8800d096e09273e58539236533047d473,376dc328e2d7f8957040ab03c5e2a855,Backdoor.Linux.MIRAI.USDSEGQ21
12BD8EA2AA201703FB59F49D48D4D9488F62C66C763C077013CCAC0ED2CA5F1E,1d06cde83f53f9f929f778e19879786d355fc2fb,12bd8ea2aa201703fb59f49d48d4d9488f62c66c763c077013ccac0ed2ca5f1e,74c70a51628445a8466efc9a1e5ea7b9,Backdoor.Linux.MIRAI.USDSEGQ21
0BE67ED20C038A2AAC9E2F7733DF4C005C8B8F0974CC8ADD170D211657AAD106,2be99a792005d5e0851f0e577c71cb674be00067,0be67ed20c038a2aac9e2f7733df4c005c8b8f0974cc8add170d211657aad106,18230ee6570ab23c9fd6367e6ac78c04,Backdoor.Linux.MIRAI.USELVEV22
09FDAD7129C182457B8C3B9E4F25A9C741E61CFE809301F44E13F77CFB3462E6,9a088e0945c82807d32020721fcc882feb5e9de6,09fdad7129c182457b8c3b9e4f25a9c741e61cfe809301f44e13f77cfb3462e6,7c96fd8607ae0195812c56261505f73f,Backdoor.Linux.GAFGYT.USDSEGQ21
08A74B717B01F42221FAD7B2DC1E9D918283C680D6D3C6C85F2AF929645475EB,f248480a5fdfb2662a9a2711e50e2bae08696c00,08a74b717b01f42221fad7b2dc1e9d918283c680d6d3c6c85f2af929645475eb,9c6f4df7eccbbc235e66289f62254066,Backdoor.Linux.MIRAI.USDSEGQ21
0584CBBEC12E87D576A7379E8940B4040CDB8D6A2C4D3956B482960347BDB90A,49a388f015c1d5bc21bad5e2a5a6343ea977deb4,0584cbbec12e87d576a7379e8940b4040cdb8d6a2c4d3956b482960347bdb90a,b2be617e8fba5d69657758849f384e99,Possible_MIRAI.SMLBAT37
013CA1E05699062DB31011D73C217ED3D2AA543FF16E43FB3886DD98202B26AB,68abb59e8a19689404f4206212be2a7dcd2e27ce,013ca1e05699062db31011d73c217ed3d2aa543ff16e43fb3886dd98202b26ab,34d70be4736d6e1ddd1793f1005053b1,Backdoor.Linux.MIRAI.USDSEGQ21
0A566C39ECBC4107F954CB3E5E240CCAF0018DFAC9B5062B4DB7971FB3D9F413,,0a566c39ecbc4107f954cb3e5e240ccaf0018dfac9b5062b4db7971fb3d9f413,,Need sample for analysis
C15BBFB85BFD8305FAD8CC0E0D06CBE825E1E6FC6D8DBE5A8D1AC4243BD77D0C,,c15bbfb85bfd8305fad8cc0e0d06cbe825e1e6fc6d8dbe5a8d1ac4243bd77d0c,,Need sample for analysis
4F50D318688C80F08EB7FAD6F8788CAE459C3420B3B9EB566F936EDD7A780AE1,,4f50d318688c80f08eb7fad6f8788cae459c3420b3b9eb566f936edd7a780ae1,,Need sample for analysis
